seller_id,seller_city,seller_state,total_orders,unique_products,total_revenue,avg_price,avg_rating,avg_delivery_days,late_delivery
821fb029fc6e495ca4f08a35d51e53a5,sao paulo,SP,28,10,19187.42,661.64,3.43,16.0,31.03
822166ed1e47908f7cfb49946d03c726,tres rios,RJ,69,34,3714.83,34.40,3.92,13.5,0.93
822b63912576852aea9a8436d72317b7,mogi guacu,SP,8,5,4905.69,545.08,4.00,21.0,0.00
822bad9bc42b51213ba522fe87b7ab5d,balneario camboriu,SC,18,7,5160.00,286.67,4.11,26.2,27.78
827f8f69dfa529c561901c4f2e0f332f,curitiba,PR,91,60,3408.39,32.77,4.26,12.7,8.65
82921991ff5b557b045605b8bbf08d49,sao paulo,SP,1,1,18.90,18.90,5.00,4.0,0.00
82bd0703a4aefd6b599e5bfdaed378fb,marilia,SP,21,16,2692.28,112.18,3.67,11.7,4.17
82cb9f452fe8334df74b22d37824b431,caxias do sul,RS,14,8,838.20,46.57,4.72,8.7,0.00
82e0a475a88cc9595229d8029273f045,sao paulo,SP,42,39,10930.02,136.63,3.35,14.8,6.25
830379336fad8c6f3b15a4a3ddb5c66e,sao paulo,SP,2,2,268.00,67.00,4.50,6.0,0.00
83353a83fd769dfafa4f21a72b15e3e5,sao paulo,SP,5,5,579.50,115.90,3.80,17.8,20.00
834f3294fba9f932f56edc879193f925,araraquara,SP,66,3,39907.50,604.66,4.55,13.9,6.06
834f8533b2ecb6598dd004ff3de7203a,sao paulo,SP,43,26,4538.29,96.56,3.72,14.7,17.02
835f0f7810c76831d6c7d24c7a646d4d,sao paulo,SP,44,19,5130.00,102.60,3.30,18.0,30.00
83645b1645cdee8953ee54c29ceed564,santa terezinha de itaipu,PR,14,11,978.90,69.92,4.43,10.0,0.00
8378eb36b6b70c5734e83ad7b8cdc3b7,itajai,SC,7,3,1714.80,131.91,3.77,19.7,23.08
83a75eea11694e36e56dd0cb2240229a,amparo,SP,3,1,487.00,162.33,5.00,3.7,0.00
83b08de96980757220871b31bf6cffca,rio de janeiro,RJ,5,4,1304.17,186.31,4.29,12.9,28.57
83c465a786b06574376909b35ef6752a,sao carlos,SP,3,2,281.40,93.80,5.00,4.7,0.00
83c8aafbefb034674a70de0eac5b8954,francisco beltrao,PR,2,2,134.90,67.45,5.00,4.5,0.00
83d458c0d6d4f94295d63f091460bd60,vila velha,SP,1,1,89.90,89.90,5.00,,
83d7070a0b9a8b4625fa8682b819fabb,cotia,SP,2,2,694.77,347.39,1.00,,
83deb69e889cf80f82be1dc6d5f2d486,florianopolis,SC,40,14,5363.01,127.69,4.36,15.3,4.76
83e197e95a1bbabc8c75e883ed016c47,mage,RJ,47,19,6693.69,121.70,4.75,10.1,1.82
83f2b4881141ce3fcd4e985125d3279e,ribeirao preto,SP,3,3,60.70,20.23,5.00,17.7,33.33
8444e55c1f13cd5c179851e5ca5ebd00,congonhal,MG,99,54,22873.21,209.85,3.07,20.8,10.09
845e8036c3f7bf62099352f5ed910240,rio de janeiro,RJ,21,18,1584.60,66.03,3.83,7.8,0.00
8476243f92442881ddd5b578975cf115,campo bom,RS,12,4,7838.00,653.17,4.08,16.8,8.33
84c945f15571830c1a91a33978e94009,sao paulo,SP,2,1,51.98,25.99,4.50,9.0,0.00
84deb808079d1be601c209c1e771b1cc,curitiba,PR,2,2,34.93,17.47,5.00,7.0,0.00
8501d82f68d23148b6d78bb7c4a42037,blumenau,SC,1,1,19.70,19.70,1.00,,
85044848b1b767db2a4a58526adef4b4,osasco,SP,4,3,240.60,60.15,3.25,8.5,0.00
850857dfac77488c307e2b1cbd84ab5a,cascavel,PR,1,1,1599.00,1599.00,5.00,2.0,0.00
850913d59ce317156b00f3705f1c3edb,atibaia,SP,32,9,2690.00,79.12,3.35,13.1,14.71
850f4f8af5ea87287ac68de36e29107f,sao paulo,SP,187,42,45355.36,236.23,4.29,9.7,6.25
851773c885feb5e2da3b4f82bc2b17ce,lencois paulista,SP,10,8,585.30,58.53,4.20,16.2,20.00
855668e0971d4dfd7bef1b6a4133b41b,itatiba,SP,312,73,32208.16,98.50,3.72,15.7,13.15
8581055ce74af1daba164fdbd55a40de,guarulhos,SP,387,32,64925.30,149.25,4.23,12.3,9.66
85cc55e048b6bcc90c75afe7f0e72f72,barra mansa,RJ,9,6,308.28,34.25,4.44,12.6,22.22
85d9eb9ddc5d00ca9336a2219c97bb13,belo horizonte,MG,509,64,15415.24,29.53,4.17,14.3,3.45
85e7c62c1d6ea078c3897424f867a7c8,itapema,SC,2,2,60.00,30.00,4.50,7.0,0.00
85ecf03781da592876b7844acc1b729f,sao paulo,SP,2,2,251.00,125.50,4.50,15.0,50.00
8602a61d680a10a82cceeeda0d99ea3d,sao paulo,SP,17,10,826.99,43.53,4.47,7.3,5.26
8603f0038fe0e52fedd3382d266723de,garopaba,SC,10,9,2355.00,235.50,4.40,20.9,0.00
8629a7efec1aab257e58cda559f03ba7,goiania,GO,1,1,45.22,45.22,1.00,59.0,100.00
8629c241b3622ac12cd4118afdc8d394,ribeirao preto,SP,13,6,1167.66,89.82,4.08,14.7,7.69
863d2ebcd347ce4922de7a0f9a5581d6,rio de janeiro,RJ,18,8,1382.36,72.76,3.95,11.2,15.79
8648b1e89e9b349e32d3741b30ec737e,jacarei,SP,95,56,7442.55,72.26,4.03,8.8,9.71
86649b1632b1c0e6c0bcb2c90a8b75d8,medianeira,PR,1,1,59.99,59.99,1.00,,
866558b3bccef2dbc6d29a2b5995016f,arapongas,PR,5,4,1519.40,253.23,4.67,12.0,0.00
86bb7c4b535e49a541baf3266b1c95b1,franca,SP,16,5,8162.40,510.15,3.20,19.8,18.75
86bf77bdb52e615674772d5817c6212f,viamao,RS,4,3,281.80,56.36,4.80,6.8,0.00
86ccac0b835037332a596a33b6949ee1,blumenau,SC,180,72,16619.93,79.14,4.00,11.4,2.86
86ff3eaef0267069cc891a2ed9d10a17,palhoca,SC,7,7,409.75,58.54,4.71,8.4,0.00
870d0118f7a9d85960f29ad89d5d989a,pocos de caldas,MG,45,18,3157.20,51.76,4.02,14.4,4.92
87142160b41353c4e5fca2360caf6f92,porto alegre,RS,305,56,31095.98,91.73,4.36,10.3,5.60
8759e7aedd644f487315e5860962f162,santo andre,SP,3,1,627.00,209.00,3.67,32.7,33.33
876182d1918783bbe15233febfbd4926,sao paulo,SP,3,3,120.27,40.09,4.00,8.7,0.00
87b4428a334b8f676fd9a7f3bf544fb5,guaimbe,SP,1,1,29.99,29.99,5.00,6.0,0.00
87b740daf17b5d1be335a64164ec6842,suzano,SP,13,9,14699.87,1130.76,3.31,17.6,7.69
87d30a6a0cbf89356e49324971ab1d24,sao paulo,SP,17,12,2134.13,125.54,4.35,10.8,5.88
87d3c3aeb3ead335511b3ce315eb341e,sao paulo,SP,15,11,749.35,49.96,3.50,6.1,6.67
87d73636a3acf123e842bb890a4db036,nhandeara,SP,1,1,269.90,269.90,5.00,13.0,0.00
87e24fc7052259b1f7f607d61c10d8be,sao paulo,SP,8,7,7473.49,934.19,3.50,15.0,12.50
87f3e35268860433e13d577825aada95,bom jesus dos perdoes,SP,3,3,161.70,53.90,1.00,51.0,0.00
880ce4951cf857ab1d9e0b75c1d856f4,belo horizont,MG,1,1,178.90,178.90,5.00,15.0,0.00
880eda903e719a5f179f7e9fceb3a69d,ipua,SP,1,1,249.00,249.00,1.00,,
883dd81e82754ac2c65e9790a7db8c9a,curitiba,PR,5,4,319.50,63.90,4.40,6.6,0.00
88460e8ebdecbfecb5f9601833981930,maringa,PR,248,12,31546.55,104.46,3.36,17.8,19.54
888faa8bfb0b159c37de6d898b961c31,braco do norte,SC,19,14,2418.30,105.14,3.87,7.9,0.00
889009a0ed0bb52c87819941192931b8,lencois paulista,SP,1,1,89.90,89.90,4.00,12.0,0.00
88ae906ea2acf6971f26c3e8b7cb4357,sao paulo,SP,3,1,246.00,82.00,3.33,14.7,33.33
88af55b4a7ca402b27df16f7c7c9b5d2,taboao da serra,SP,1,1,130.00,130.00,1.00,,
88cd3681e0a2ba85e190f7d817629c4c,brusque,SC,1,1,180.00,180.00,4.00,7.0,0.00
88cf19ec1fc2c58f161aee259d57142c,sao carlos,SP,14,11,1372.97,98.07,4.50,6.1,0.00
88ef59b51bdaa941d10a853429f2b6ce,guaratuba,PR,2,2,252.90,126.45,2.00,6.0,0.00
891071be6ba827b591264c90c2ae8a63,sao paulo,SP,92,31,4177.28,42.63,3.70,12.7,15.31
8931a84a914b3fe9b1ddaa4d704947ca,sao paulo,SP,29,16,4668.30,145.88,3.77,12.5,15.63
8936ba0de1073ee888cb3185ae5dc661,sao paulo,SP,1,1,389.99,389.99,5.00,13.0,0.00
897060da8b9a21f655304d50fd935913,ribeirao preto,SP,317,106,23023.92,53.54,3.39,14.4,11.63
89757206b887aed36f3e18d858460fea,sao paulo,SP,2,2,120.50,60.25,5.00,9.0,0.00
89a51f50b8095ea78d5768f34c13a76f,brasilia,DF,10,10,677.16,61.56,4.73,7.2,0.00
89ad3263c0931c47f976d7c5778e60f6,sao paulo,SP,6,5,568.20,94.70,4.17,6.0,0.00
89bc797e2e29667aa035d4368f9b7f92,sao paulo,SP,17,12,407.30,20.37,3.75,14.5,15.00
89c127985a8b130cfa45c1d36764017a,osasco,SP,7,6,1419.57,202.80,3.00,10.5,0.00
89d9a386b0b6e5fc8403071b03f7206a,sao paulo,SP,2,1,167.00,33.40,3.40,13.0,0.00
89dda63a3c907c468ec88c310ed91213,maua/sao paulo,SP,2,2,734.99,367.50,3.00,25.0,0.00
89de2d6f23e9746ff309705b23581faa,londrina,PR,8,4,340.00,42.50,2.71,9.1,0.00
89f69225956f951295ca4c7fb1266553,vassouras,RJ,11,8,1041.30,86.78,4.33,9.3,8.33
8a130737016f838139d31878787a39c9,sao paulo,SP,56,7,4222.03,68.10,4.35,9.8,6.45
8a1ff5c35f6595a73fef4c7b96e4908a,sao  jose dos pinhais,PR,2,1,1598.00,799.00,5.00,10.0,0.00
8a207b6080964f3c1fc9d35bd6096ba4,jaci,SP,2,2,553.70,184.57,5.00,21.3,33.33
8a2d12a90e92f012ce5226fc6592b653,curitiba,PR,18,13,1594.65,88.59,4.59,8.8,0.00
8a32e327fe2c1b3511609d81aaf9f042,sao paulo,SP,132,53,6429.01,35.72,3.78,8.6,5.56
8a40ae794fa3f9892cee24bd5af0488b,curitiba,PR,6,4,739.85,123.31,3.17,27.5,33.33
8a43128d7f9a3db592b866e6861a6cce,sao paulo,SP,3,3,990.60,247.65,2.00,6.0,0.00
8a432f4e5b471f8da497d7dc517666e2,presidente prudente,SP,95,48,7555.00,71.27,4.20,7.5,6.60
8a87611c08849ffeeccab52aa798b6c7,curitiba,PR,13,7,2369.80,169.27,2.64,8.3,0.00
8a8835a43bda99fd37310ad76c457510,sao caetano do sul,SP,2,2,224.34,74.78,4.33,6.0,0.00
8a9260f2b0340411d6d2a56bcf4f7378,contagem,MG,8,4,1256.00,139.56,4.78,8.7,11.11
8ab42aa58097fd4668d60cc648225d5f,goiania,GO,20,15,2616.75,100.64,4.15,10.7,0.00
8ae520247981aa06bc94abddf5f46d34,navegantes,SC,65,50,16320.99,251.09,4.45,10.5,1.54
8b11118053756a9a2932f447e11fc1b5,igaracu do tiete,SP,1,1,79.99,79.99,3.00,11.0,0.00
8b181ee5518df84f18f4e1a43fe07923,goioere,SP,1,1,27.90,27.90,5.00,14.0,0.00
8b2492b7ff4468839593fafeed55bad9,sao goncalo,RJ,29,15,3660.08,81.34,3.89,14.6,11.11
8b28d096634035667e8263d57ba3368c,sao jose dos campos,SP,143,49,9375.70,60.49,3.86,13.9,12.90
8b2d4ab22f42c5cfc338b846decfda60,fazenda rio grande,PR,6,3,458.00,50.89,4.78,12.0,0.00
8b321bb669392f5163d04c59e235e066,sao paulo,SP,943,104,17535.69,17.23,4.00,12.2,10.12
8b655f0855926bcb49f5835d38dfddf6,osasco,SP,5,3,1089.50,217.90,4.80,5.0,20.00
8b87cd0d43d49b9bdf40f56229364d59,sao paulo,SP,5,5,1552.90,310.58,2.60,14.5,0.00
8b8cfc8305aa441e4239358c9f6f2485,londrina,PR,15,6,11892.00,792.80,4.20,12.1,13.33
8b9d6eec4a7eb7d0f9d579ce0b38324d,mesquita,RJ,49,7,4232.54,79.86,4.06,9.6,15.09
8bb48dc19fccaa8613b6229bf7f452a2,assis,SP,82,47,4190.72,44.11,4.34,10.8,2.11
8bd0e3abda539b9479c4b44a691be1ec,tres de maio,RS,7,7,596.55,45.89,1.69,22.4,30.77
8bd0f31cf0a614c658f6763bd02dea69,sao paulo,SP,33,10,4455.34,127.30,4.21,9.5,2.86
8bdd8e3fd58bafa48af76b2c5fd71974,sao paulo,SP,11,5,2324.82,211.35,4.55,10.0,9.09
8c0de775f52fe41590b376a3b7c50f68,sumare,SP,9,6,672.70,74.74,3.89,5.8,0.00
8c16d1f32a54d92897cc437244442e1b,blumenau,SC,108,25,5642.60,47.82,4.33,10.5,1.69
8c351ed7c326c62123318f4f3246e906,praia grande,SP,2,1,114.90,57.45,5.00,9.5,0.00
8c3b533c63cca56240f94f1e3a6b18ef,belo horizonte,MG,5,4,3312.16,414.02,1.33,48.6,50.00
8c5e007d7bd5693fa1386ffefbc99f6c,indaiatuba,SP,9,9,1029.11,42.88,4.17,11.5,0.00
8c91bfea4263b8fba54081460693e2a1,horizontina,RS,2,2,739.00,369.50,5.00,11.5,0.00
8c9348f33ae3dada25c99c99ade2af78,carapicuiba,SP,2,2,312.99,156.50,5.00,9.5,0.00
8ca1551acf9832a4cf467bbbac15851f,campo largo,PR,11,10,2176.40,181.37,3.67,15.3,16.67
8ca5b19e0263150d2c57afdde2b3d011,maua,SP,3,2,180.60,45.15,4.75,4.8,0.00
8cb7c5ddf41f4d506eba76e9a4702a25,anapolis,GO,2,1,138.00,69.00,3.00,16.0,0.00
8cbac7e12637ed9cffa18c7875207478,jaragua do sul,SC,67,21,2990.98,36.48,4.15,13.1,4.88
8cc6a0e5738e61a87b03c78b2ba9db4b,andradas,MG,24,14,13312.40,512.02,4.15,16.1,7.69
8ccf3cf69651cc1d8a02c8bfaf3b8568,rio claro,SP,2,1,250.00,125.00,3.50,25.0,50.00
8cf21434553b02cbd37c0bbd07e041b0,sao jose,SC,2,2,94.98,47.49,2.50,11.0,0.00
8d46553a36e68f95350a200c12f8f2e2,campinas,SP,13,9,746.60,46.66,3.13,16.8,0.00
8d79c8a04e42d722a75097ce5cbcf2ef,caucaia,CE,27,3,2777.72,99.20,4.46,19.1,14.29
8d899e15a5925f097cca50faa49b15e3,sao roque,SP,4,3,645.00,64.50,2.50,6.8,60.00
8d92f3ea807b89465643c219455e7369,sao paulo,SP,3,3,121.20,15.15,1.00,41.9,87.50
8d956fec2e4337affcb520f56fd8cbfd,sao bernardo do campo,SP,211,52,11015.19,48.31,4.19,8.8,9.65
8daab2245ebdc277c51098d01c5ad8ef,sao paulo,SP,16,4,1604.59,100.29,4.63,9.6,6.25
8dd386be0767c330276ea6a3f96532d3,paulo lopes,SC,1,1,89.98,44.99,5.00,10.0,0.00
8de8fe3af4449ed695d2434c933ed73e,sao paulo,SP,1,1,2090.00,2090.00,5.00,10.0,0.00
8def3db7f272735afb2ecd03aeca09a7,rio de janeiro,RJ,2,1,196.00,98.00,5.00,2.0,0.00
8dfbc5ff27df12f6cef751d3b9554222,curitiba,PR,4,4,226.00,56.50,4.50,9.8,0.00
8e29d051f810eb22959ede205b462b9f,mirassol,SP,2,1,599.80,299.90,4.00,31.5,50.00
8e2b3afb420011ef0c88c9d5f11ea526,campinas,SP,11,3,1384.50,125.86,4.27,10.2,9.09
8e34331b7eedd03be4e5d965c1956225,sao paulo,SP,5,5,145.00,29.00,4.80,13.6,20.00
8e4f041ff58e7845456d3482524014b3,porto alegre,RS,2,2,133.80,66.90,3.00,23.5,50.00
8e670472e453ba34a379331513d6aab1,juiz de fora,MG,1,1,975.00,975.00,1.00,86.0,100.00
8e6cc767478edae941d9bd9eb778d77a,araguari,MG,106,61,6830.58,59.92,3.89,16.0,7.02
8e6d7754bc7e0f22c96d255ebda59eba,sao jose dos campos,SP,85,29,14497.27,111.52,2.97,13.6,12.31
8e8a7ce9f2f970dc00e2acf6f6e199f6,sao goncalo,RJ,65,6,9101.00,137.89,4.03,11.8,9.09
8ea394aed8138685abe1eb9f25e1021d,sorocaba,SP,2,1,1340.00,670.00,4.00,11.0,0.00
8eb88b0acb3f90a717ad659221471fa7,cacador,SC,2,2,119.80,59.90,4.50,12.0,0.00
8ec76bb0965af3f007692b26fa9d6623,criciuma,SC,1,1,1999.00,1999.00,5.00,11.0,0.00
8ed8ea9a57c862f2c18c2fe41f601d56,blumenau,SC,19,2,3831.90,201.68,4.47,8.3,0.00
8f0fbe2cd4d472157dc1cdef6edecaa9,sao paulo,SP,2,2,71.88,35.94,3.00,7.0,0.00
8f119a0aee85c0c8fc534629734e94fd,barueri,SP,77,32,3733.68,44.98,4.22,9.5,6.02
8f2b51a30523cdecddc2f179f351c7d6,sao paulo,SP,7,4,1027.90,128.49,3.88,12.4,0.00
8f2ce03f928b567e3d56181ae20ae952,pirituba,SP,153,79,21712.90,124.07,4.06,14.0,14.29
8f54d64f28a993550aa7943f12572959,ipatinga,MG,15,10,2755.50,172.22,3.81,13.4,6.25
8f580d36c1e9d6fbce95283403c7d447,ribeirao preto,SP,8,7,4813.25,601.66,4.38,11.9,12.50
8f78f0903005064036736c7173a5c2ed,tiradentes,MG,13,10,2113.70,100.65,3.48,18.0,4.76
8fb67a334bacec338885b4e9e1708073,toledo,PR,1,1,59.90,59.90,5.00,8.0,0.00
8fb791022c1fc8909664f48ab7dc636d,sao paulo,SP,5,4,8119.95,1623.99,4.20,5.0,0.00
8fbd63429be6d3e5e6d1a709b6464802,santo andre,SP,6,4,1061.40,132.68,4.63,8.0,0.00
8fbe2ee446b97e128471be4ce983dc0d,sorocaba,SP,3,3,148.50,49.50,3.00,7.7,33.33
8fd3b4468f6425810648177996c14cbd,sao jose do rio preto,SP,1,1,354.90,354.90,5.00,9.0,0.00
8fdca8e349553f99bc738833a62c8802,sao paulo,SP,22,4,989.34,34.12,4.36,9.8,3.45
8fe8786ee000001ab51d030dfd4a7bf1,paulo lopes,SC,5,2,2255.00,451.00,4.60,15.6,0.00
8fec2e460530482132c436cfb5439925,laranjal paulista,SP,3,3,468.46,93.69,3.80,32.0,60.00
8ff1a9df749e454105c55cda13e79143,marilia,SP,13,9,1400.60,100.04,3.73,11.9,0.00
8ff38bc3969e67c36c48343a07090f66,sao paulo,SP,2,1,3472.00,434.00,2.50,16.5,0.00
8fff28c4263ddec387f28d237fb42773,sao paulo,SP,4,4,339.40,56.57,3.67,7.8,0.00
900ba814c251a692506d7834c1218441,salto,SP,88,7,29099.69,330.68,4.19,12.1,13.64
901b460cdce0c64e471230d7f2f9f3a3,porto alegre,RS,5,5,1904.00,380.80,4.40,15.0,0.00
902c99f1ac505c0d18778b61bcd636f7,mogi guacu,SP,4,4,157.96,39.49,4.00,4.7,0.00
903037660cf848a717166eb7a06d616e,sao paulo,SP,45,36,7991.51,133.19,3.77,11.1,15.00
90b36c5aeb728d5504a39f435bef0c5f,conchal,SP,5,3,207.86,29.69,3.29,11.5,0.00
90b57083da5d803237da74daec6dcb2b,curitiba,PR,2,2,206.90,103.45,5.00,7.5,0.00
90d4125885ab6c86e8820a722be71974,taboao da serra,SP,3,1,1299.55,259.91,1.00,,
910a922b426b7ff95eaee129ad6c0e1f,sao jose do rio preto,SP,2,1,119.80,59.90,5.00,14.5,0.00
913fd0ebba70bb919f7254a02239173c,blumenau,SC,1,1,159.90,159.90,1.00,13.0,0.00
9140bd1d9de28b197dce077bdd687438,amparo,SP,6,5,1258.87,157.36,4.13,4.8,0.00
9140ef75cc8211c4035935e80e567204,maringa,PR,1,1,49.90,49.90,5.00,12.0,0.00
91543f9849d68d023e17194926598543,blumenau,SC,4,6,834.00,139.00,4.33,10.7,0.00
916748bc99315c2d202898ae58b1617e,sorocaba,SP,25,5,369.40,11.54,4.34,9.9,0.00
916c9de0b5ad957346eeeb12f332687e,curitiba,PR,23,5,5480.25,195.72,4.39,7.7,0.00
918717417d88a9f9ae9735567e6c7682,sao paulo,SP,4,3,345.70,86.43,5.00,7.8,0.00
918f6fbcf3ab724d805867303e593a1b,valinhos,SP,2,2,79.70,26.57,4.33,5.3,0.00
9198786624eaeb375793215cad26cfa6,rodeio,SC,9,6,908.30,90.83,3.90,11.8,0.00
91f0eec23d4a61d7d7caeefa3f0ad1ca,tubarao,SC,11,2,2190.80,199.16,3.55,25.7,27.27
91f5779a8731baca4809fdeade81803f,barra mansa,RJ,6,5,1971.46,328.58,3.83,15.8,0.00
91f848e9f4be368f4318775aac733370,sao paulo,SP,63,10,5932.60,81.27,4.27,9.8,2.74
9200e6ce317b67196b6b0bad4d4bd567,rio de janeiro,RJ,1,1,36.90,36.90,3.00,16.0,0.00
921323538c9f1c4e816f2720eac02bea,sao paulo,SP,15,10,1401.84,82.46,4.00,7.7,17.65
9261d76c62caaf0b24677c2ceb7f8f20,palhoca,SC,6,4,968.70,138.39,3.71,7.3,0.00
92992bec39dde5766f590d3b1f46d465,sao paulo,SP,1,1,109.00,109.00,1.00,,
929f342384a6607afe143d789ade1316,londrina,PR,4,4,209.40,52.35,5.00,4.0,0.00
92c8bc6e8f925792247656fed09aad65,sao paulo,SP,3,3,259.70,86.57,2.33,13.0,33.33
92d14edfb62ee5ae7fdff70b0f4e7233,sao bernardo do campo,SP,8,5,322.00,24.77,2.77,6.5,0.00
92eb0f42c21942b6552362b9b114707d,sao paulo,SP,341,52,6548.63,17.94,3.93,12.9,7.40
9315e491484b1b0081ca166fc164108d,londrina,PR,1,1,29.99,29.99,3.00,7.0,0.00
933446e9a59dece7ae9175103820ca8f,curitiba,PR,2,2,381.39,127.13,2.33,24.0,0.00
934ed5cd1b9c1c7382d0a94a94b9e639,curitiba,PR,1,1,125.85,125.85,5.00,13.0,0.00
939e6227d6964a11a70aa91243e418f2,conselheiro lafaiete,MG,4,2,425.00,106.25,4.25,4.8,0.00
939f6e231201f26803cb5c3a3d2940b3,bauru,SP,3,3,130.60,32.65,4.75,9.5,0.00
93b9a99027bd8bd6af682aff18dd19bf,mairipora,SP,20,15,1953.00,93.00,4.10,10.9,0.00
93bef6edaa84956e8e575016449b6351,sao paulo,SP,1,1,115.00,115.00,5.00,9.0,0.00
93dc87703c046b603023e75222018b45,belo horizonte,MG,35,26,8517.35,236.59,4.00,19.2,8.33
94144541854e298c2d976cb893b81343,viamao,RS,68,23,17286.28,227.45,4.33,11.8,3.95
941554c5757b73ba0e50aa7732310afc,sao paulo,SP,3,2,107.69,26.92,4.50,6.8,0.00
94165aea8a35c3c21499cbcae239b16c,uberlandia,MG,1,1,180.00,180.00,2.00,6.0,0.00
94231344608e603693b0a8891143f65d,porto alegre,SP,3,3,722.00,240.67,4.00,12.0,0.00
9449f25aeaf531019b76999ea49a6949,rio de janeiro,RJ,10,9,2046.45,204.65,4.00,13.1,20.00
9485a23c0430ba1d58d359391606fce6,santo andre,SP,5,5,1129.90,225.98,3.20,13.0,20.00
94b9108d4b637ba65bb4f1e53cfcf8d8,guarulhos,SP,7,3,234.96,29.37,4.50,16.1,12.50
94c49f20a123aeb9360dbf80ff912bf6,sorocaba,SP,3,2,277.75,92.58,3.67,13.7,0.00
94ca168e8bcb407ab85c5da308863027,clementina,SP,5,4,224.30,44.86,5.00,11.8,0.00
94d76e96eedd976258cd3278ce56d5f2,sao roque,SP,1,1,385.61,385.61,5.00,7.0,0.00
94e93ce877be27a515118dbfd2c2be41,votuporanga,SP,30,18,5674.57,162.13,3.94,12.8,0.00
951e8cef368f09bb3f3d03c00ca4702c,ibitinga,SP,64,49,4092.29,57.64,4.12,8.7,8.45
9523fb39dd240aa958e040f8183d64f3,sao paulo,SP,1,1,146.99,146.99,1.00,21.0,0.00
9535a841eecebed61a9fb1ac1cbb5597,sao paulo,SP,2,2,784.90,392.45,3.00,9.0,0.00
9539213aa8e023c01937bef95dc006da,sao paulo,SP,9,2,229.10,25.46,4.56,11.2,33.33
954e95f20808d7e5d11f0de292d078e0,joao monlevade,MG,3,2,158.78,39.70,4.75,10.8,0.00
9558aa23f77a9e0a0eca83540999f43b,apucarana,PR,2,2,125.70,62.85,3.00,20.0,0.00
955fee9216a65b617aa5c0531780ce60,sao paulo,SP,1287,104,135171.70,90.17,4.05,10.3,7.94
9591fc341b1bfb7ef561e2968ec6e011,sao paulo,SP,1,1,79.90,79.90,1.00,,
9596c870880d900012f2e8e6e30d06d7,varginha,MG,22,11,8606.25,358.59,4.04,13.1,4.17
9599519be538b98748162a2b48248960,sao paulo,SP,1,1,570.00,190.00,1.00,22.0,0.00
95b293867b5862941c9cd74f756a3c68,sao paulo,SP,9,5,648.10,72.01,3.56,21.0,44.44
95cca791657aabeff15a07eb152d7841,palotina,PR,1,1,9.99,9.99,5.00,3.0,0.00
95e03ca3d4146e4011985981aeb959b9,rio de janeiro,RJ,175,55,11009.96,57.05,4.00,11.9,3.11
95ec4458365c4d11f452ccf538377619,limeira,SP,27,15,1866.76,60.22,4.27,5.3,3.23
95f83f51203c626648c875dd41874c7f,borda da mata,MG,52,11,3217.46,48.02,3.21,10.7,4.48
960945e1a9535cbc0cd6ddd35fbe7ae8,sao paulo,SP,28,7,3381.73,116.61,4.66,5.6,0.00
9616352088dcf83a7c06637f4ebf1c80,umuarama,PR,92,5,5703.00,58.19,4.24,12.0,0.00
961dff0a659b4561334372337dd897d9,rio de janeiro,RJ,4,3,9946.00,2486.50,3.75,20.0,50.00
9646c3513289980f17226a2fc4720dbd,sao jose dos campos,SP,71,24,3039.30,38.97,4.26,12.1,7.69
96493fab2fbb13a14d0c0e8772eef5c3,sao paulo,SP,63,54,18969.00,296.39,4.03,12.9,6.25
964ff64dc05b13811c6d0f41e0aa5f6b,sao paulo,SP,1,1,180.00,180.00,5.00,6.0,0.00
966cb4760537b1404caedd472cc610a5,diadema,SP,75,17,51286.05,683.81,3.85,9.5,2.67
9674754b5a0cb32b638cec001178f799,sao paulo,SP,86,41,5069.92,52.27,4.00,7.6,3.09
96804ea39d96eb908e7c3afdb671bb9e,ibia,MG,38,5,3610.70,90.27,3.90,12.9,2.50
968268a686aa05d1f529fb07dff08130,sao paulo,SP,12,4,4677.29,389.77,3.50,9.0,0.00
968ee78631915a63fef426d6733d7422,erechim,RS,2,1,450.00,225.00,3.00,15.0,0.00
96e5dc09087bad639b4ee193104ec2e5,bom jardim,RJ,2,2,101.90,50.95,4.50,7.5,0.00
96f7c797de9ca20efbe14545bed63eec,cravinhos,SP,1,1,138.60,46.20,1.00,1.0,0.00
972d0f9cf61b499a4812cf0bfa3ad3c4,brusque,SC,83,15,8089.29,91.92,2.96,17.8,11.36
973f21788dfab357250f69a8dcb7ddee,claudio,MG,10,10,909.00,43.29,2.33,20.7,33.33
974cf2cb8f4b7add98709c30df02fe10,araraquara,SP,33,11,2982.67,90.38,4.06,10.7,3.03
97512d3fc193b2d1dfcdba0f9d1f0f8a,sao paulo,SP,12,6,1458.87,112.22,4.31,7.5,7.69
977f9f63dd360c2a32ece2f93ad6d306,tabatinga,SP,24,19,2858.87,114.35,3.80,12.1,12.00
979e9f8b5b39dd243a2550c8b05aecf0,sao paulo,SP,3,2,525.00,131.25,5.00,8.3,0.00
97e4a63591ca439a2b8b7efd20e6e19e,rio de janeiro,RJ,5,2,349.95,69.99,4.40,6.2,0.00
97e50a621f8e801f4baf69e08687c192,sao paulo,SP,1,1,89.90,89.90,5.00,9.0,0.00
97e995629983723d11830a829bc2b246,lorena,SP,5,5,499.50,99.90,4.80,16.8,0.00
9803a40e82e45418ab7fb84091af5231,rio verde,GO,11,13,4278.75,237.71,3.11,15.3,0.00
